UniqueCount	AmbigCount
0	0
0	0
0	0
11	81
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
3	0
2	0
1	0
3	0
0	0
0	19
0	0
0	0
0	0
0	0
0	0
0	0
25	0
0	0
0	0
0	0
0	0
0	0
0	0
0	35
1	1
0	0
6	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
1	1
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	19
0	0
0	0
0	0
0	0
0	0
3	0
0	10
0	0
0	0
0	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
4	0
0	0
0	0
0	0
1	0
0	0
0	0
6	0
0	0
0	0
0	0
0	0
0	0
14	2
0	0
18	0
0	0
3	0
0	0
0	0
5	1
0	0
2	0
1	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
1	0
4	0
1	0
0	0
0	0
0	0
0	0
2	0
0	0
2	0
2	0
0	0
8	0
1	0
1	0
9	4
0	0
0	0
0	0
2	0
2	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
10	0
1	0
0	0
0	0
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	0
0	0
0	223
0	0
0	0
5	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
13	0
0	1
2	0
0	700
0	0
0	0
9	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
9	0
2	0
1	0
0	0
0	0
0	1845
1	1
3	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
4	0
0	588
0	0
0	0
0	0
0	0
1	0
0	0
28	1
0	0
0	0
0	0
0	0
0	0
0	0
1	0
5	1
0	0
0	0
143	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
7	0
0	700
0	0
2	0
0	0
0	0
0	0
0	0
0	2
0	7
0	0
0	0
0	4
0	0
0	0
5	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
1	0
0	0
0	588
0	0
8	0
0	0
0	0
0	0
0	0
21	0
0	0
0	0
0	0
0	0
0	10
57	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
1	0
0	0
2	0
0	0
