UniqueCount	AmbigCount
0	0
0	0
0	0
14	111
3	2
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
1	0
1	0
3	0
3	0
0	0
0	19
1	0
0	0
0	0
0	0
0	0
0	0
59	0
0	0
0	0
0	0
0	2
0	0
0	0
0	26
0	2
0	0
4	0
0	0
1	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
5	1
0	0
4	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	19
0	0
1	0
0	0
0	0
0	0
10	0
0	12
0	0
0	0
0	12
0	0
0	0
1	1
0	0
0	0
0	1
4	0
0	0
2	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	1
0	0
2	0
0	0
1	0
0	0
2	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
13	7
0	0
25	0
0	0
12	3
0	0
0	0
14	2
0	0
1	0
2	0
0	2
0	0
7	0
0	0
1	0
0	0
0	0
1	0
3	0
1	0
0	0
0	0
2	0
0	0
3	0
0	0
2	0
7	0
3	0
0	0
3	0
0	0
18	4
0	0
0	0
0	0
7	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
11	0
4	0
0	0
3	0
2	1
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
1	0
0	0
0	0
5	0
0	0
0	201
0	0
1	0
3	0
1	0
0	0
0	0
1	0
0	0
1	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	0
1	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	0
8	0
0	5
2	0
0	559
0	0
0	0
5	0
0	0
0	0
0	0
0	2
3	0
0	0
0	2
12	0
6	0
3	0
0	0
0	0
0	1567
3	1
9	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
5	2
0	803
0	0
1	0
0	0
0	1
1	0
0	0
52	2
0	0
0	3
0	0
0	0
0	0
0	0
0	0
2	0
0	1
0	0
98	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	2
0	559
0	0
2	0
0	0
0	0
0	0
0	0
0	7
0	9
0	0
0	0
0	10
0	0
1	0
14	0
0	0
0	1
0	0
0	0
0	0
0	0
0	2
4	0
0	0
0	803
0	0
9	0
0	0
0	0
0	0
0	0
15	0
0	0
0	0
0	0
0	0
0	11
83	0
0	0
0	1
5	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
5	0
0	0
