UniqueCount	AmbigCount
0	0
0	0
0	0
11	52
2	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
2	0
3	0
0	0
2	0
0	0
0	22
0	0
0	0
0	0
0	0
0	0
0	0
56	0
0	0
0	0
0	0
2	0
0	0
0	0
0	33
0	4
0	0
7	0
0	0
1	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	22
0	0
0	0
0	0
0	0
1	0
5	0
0	8
0	0
0	0
0	19
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
5	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
2	0
0	0
0	0
1	0
0	0
1	0
0	0
3	0
0	0
0	0
8	0
0	0
0	0
0	0
0	0
0	0
9	2
0	0
19	0
2	0
0	0
0	0
0	0
11	0
0	0
1	0
0	0
0	1
0	0
4	0
0	0
0	0
0	0
0	0
1	0
3	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
3	0
4	0
0	0
13	2
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
12	0
1	0
0	0
0	0
1	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	0
0	0
0	174
0	0
0	0
5	0
0	0
0	0
0	0
2	0
0	0
1	0
0	0
0	0
0	0
0	14
0	0
1	0
0	0
0	0
0	0
2	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
9	0
0	0
2	0
0	619
0	0
0	0
6	0
0	0
0	0
0	0
0	0
2	0
0	1
0	1
9	0
2	0
2	0
0	0
0	0
0	1888
1	0
5	0
0	0
1	0
2	0
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
2	0
0	0
3	0
0	606
0	0
0	0
1	0
0	0
1	0
0	0
29	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
1	1
0	0
0	0
131	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	619
0	0
2	0
0	0
0	0
0	0
0	0
0	2
0	4
0	0
0	0
0	3
0	0
0	0
13	0
0	1
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	606
0	0
1	0
0	0
0	0
0	1
0	0
24	0
0	0
0	0
0	0
0	0
0	14
49	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
